EALC	236	The Girl in East Asia (Eng)							
CPLT	238	The Color of Green 							
ES	238	The Color of Green							
CPLT	247	Arthurian Legends 							
ENG	247/	Arthurian Legends							
CPLT	275	Translation 							
CPLT	284	Magical Realism 							
CPLT	294	Dystopian Fiction 							
CPLT	345	Representing the Holocaust 							
JWST	345	Representing the Holocaust							
CPLT	350	Research or Individual Study 							
CPLT	360	Senior Thesis Research 							
CPLT	362	CSPW: From Farm to Table to Print 							
ES	362	CSPW: From Farm to Table to Print							
CPLT	370	Senior Thesis 							
CPLT	375	Translation 							
CS	111	Comp Program & Prob Solving 							
CS	115	Computing for Socio-Techno Web 							
MAS	115	Computing for Socio-Techno Web							
CS	121	Intro to Game Design 							
MAS	121	Intro to Game Design							
CS	203	Computer Music 							
CS	204	Intro to Web Development 							
CS	220	Human-Computer Interaction 							
CS	221	Digital Worlds for Gaming 							
MAS	221	Digital Worlds for Gaming							
CS	230	Data Structures 							
CS	231	Fundamental Algorithms 							
CS	232	Artificial Intelligence 							
CS	234	Data, Analytics, and Visualization 							
CS	235	Theory of Computation 							
CS	240	Foundations of Computer Systems 							
CS	242	Computer Networks 							
CS	250	Research or Individual Study 							
CS	250H	Research or Individual Study 							
CS	251	Principles of Programming Languages 							
CS	301	Compiler and Runtime Design 							
CS	304	Databases with Web Interfaces 							
CS	305	Machine Learning 							
CS	307	Computer Graphics 							
CS	313	Computational Biology 							
CS	315	Data and Text Mining for the Web 							
CS	317	Mobile App Development 							
CS	320	Tangible User Interfaces 							
CS	321	Extended Reality 							
CS	323	Social Computing 							
CS	331	Advanced Algorithms 							
CS	333	Natural Language Processing 							
CS	341	Operating Systems 							
CS	342	Computer Security 							
CS	343	Distributed Computing 							
CS	349H	HCI in the Age of Automation 							
CS	350	Research or Individual Study 							
CS	350H	Research or Individual Study 							
CS	360	Senior Thesis Research 							
CS	370	Senior Thesis 							
DS	350	Research or Individual Study 							
DS	360	Senior Thesis Research 							
DS	370	Senior Thesis 							
EALC	221	Gateways to East Asia (Eng) 							
EALC	225	Trad. Romances East Asia (Eng) 							
CPLT	236	The Girl in East Asia (Eng) 							
EALC	236	The Girl in East Asia (Eng)							
EALC	325	Trad. Romances East Asia (Eng) 							
EALC	345	Sem: Lang, Nation & Identity (Eng) 							
ECON	101	Principles of Microeconomics 							
ECON	101P	Principles of Microeconomics 							
ECON	102	Principles of Macroeconomics 							
ECON	102P	Principles of Macroeconomics 							
ECON	103	Intro Prob & Stat Methods 							
SOC	190	Intro Prob & Stat Methods							
ECON	201	Intermediate Micro Analysis 							
ECON	202	Intermediate Macro Analysis 							
ECON	203	Econometrics 							
ECON	204	Big Ideas in Economics 							
ECON	213	Int'l Finance & Macro Policy 							
ECON	214	Trade Policy 							
ECON	220	Development Economics 							
ECON	222	Games of Strategy 							
PEAC	222	Games of Strategy							
ECON	226	Economics of Education Policy 							
EDUC	226	Economics of Education Policy							
ECON	228	Environmental & Resource Econ 							
ES	228	Environmental & Resource Econ							
ECON	229	Women in the Economy 							
ECON	232	Health Economics 							
ECON	233	Microeconomics of Pandemics 							
ECON	241	Poverty & Inequality Latin Am. 							
LAST	241	Poverty & Inequality Latin Am.							
ECON	250	Research or Individual Study 							
ECON	250H	Research or Individual Study 							
ECON	251H	Initiative: Scholars of Econ 							
ECON	301	Adv. Microeconomic Analysis 							
ECON	302	Advanced Macroeconomics 							
ECON	303	Advanced Econometrics 							
ECON	306	Hist Econ Organizations in US 							
ECON	310	Public Economics 							
ECON	311	Economics of Immigration 							
ECON	312	The Economics of Globalization 							
ECON	313	International Macroeconomics 							
ECON	314	International Trade Theory 							
ECON	318	Econ Analysis Social Policy 							
ECON	320	Economic Development 							
ECON	321	Corporate Finance 							
ECON	322	Strategy & Information 							
ECON	323	Finance Theory & Investments 							
ECON	324	Behavioral Economics 							
ECON	326	Adv. Econ of Education 							
ECON	327	Econ of Law, Policy, Inequality 							
ECON	328	Environment and Development 							
ECON	332	Advanced Health Economics 							
ECON	334	Macroeconomics in Practice 							
ECON	335	CSPW: Economic Journalism 							
ECON	341	Industrial Organization 							
ECON	350	Research or Individual Study 							
ECON	360	Senior Thesis Research 							
ECON	370	Senior Thesis 							
ECON	380H	Economics Research Seminar 							
EDUC	103Y	FYS: Lessons of Childhood 							
WGST	102Y	FYS: Lessons of Childhood							
EDUC	200	Early Childhood Education 							
EDUC	201	Young Children w/ Spec. Needs 							
EDUC	207	Schools and Society 							
PEAC	207/	Schools and Society							
EDUC	213	Social & Emotional Learning & Dev 							
EDUC	214	Youth, Family and Community 							
EDUC	215	Understanding & Improving Schools 							
PEAC	215	Understanding & Improving Schools							
EDUC	216	Education and Social Policy 							
EDUC	217	Growing Up Gendered 							
WGST	217	Growing Up Gendered							
ECON	226	Economics of Education Policy 							
EDUC	226	Economics of Education Policy							
AFR	227	Black Girlhood 							
EDUC	227	Black Girlhood							
EDUC	250	Research or Individual Study 							
EDUC	250H	Research or Individual Study 							
EDUC	299H	Ed Practicum in Youth Dev 							
EDUC	300	Teaching & Curriculum Mid & High School 							
EDUC	303	Pract: Curriculum & Supv Teaching 							
EDUC	304	Curric & Instr Elementary Educ 							
EDUC	305	Curriculum, Instruction & Special Needs 							
EDUC	308	Seminar: Children in Society 							
SOC	308	Seminar: Children in Society							
EDUC	310	Sem: Child Literacy & Reading 							
EDUC	313	Social Emotional & Development 							
EDUC	314	Learning & Teaching Mathematics 							
CHEM	302	Sem. Communicating Chemistry 							
EDUC	317	Sem. Communicating Chemistry							
EDUC	320	Observation and Fieldwork 							
EDUC	321	Sem: Global Social Theory 							
PEAC	312/	Sem: Global Social Theory							
EDUC	325	Sem: Educating Eng Lang Learners 							
EDUC	328	CSPW: Social Tech & Adol Dev 							
EDUC	332	Sem: Out-of-School Programs 							
EDUC	334	Sem: Race, Migration, Borders 							
EDUC	335	Sem: Urban Ed & Emancipatory Research 							
EDUC	338	Sem: Qualitative Inquiry 							
EDUC	339	Sem: Perspectives in Teaching 							
EDUC	350	Research or Individual Study 							
EDUC	350H	Research or Individual Study 							
EDUC	360	Senior Thesis Research 							
EDUC	370	Senior Thesis 							
ENG	103	Writers of Color Across Globe 							
ENG	106	Harry Potter's 19th Century 							
ENG	111D	Elizabeth I in Literature 							
ENG	112	Intro to Shakespeare 							
ENG	113	Studies in Fiction 							
ENG	115	Great Works of Poetry 							
AMST	116	Asian American Fiction 							
ENG	116	Asian American Fiction							
ENG	119	Women* Write Weird Fiction 							
ENG	120	Critical Interpretation 							
ENG	121	A Survey of English Literature 							
ENG	150	Creating Memory 							
ENG	150Y	FYS: Creating Memory 							
ENG	200	The Art of Biography 							
ENG	202	Poetry 							
ENG	203	Short Narrative 							
CAMS	234	The Art of Screenwriting 							
ENG	204	The Art of Screenwriting							
ENG	205	Writing for Children 							
									
CAMS	208	Writing for Television 							
ENG	208	Writing for Television							
ENG	210	History of the English Language 							
ENG	211	Women in Medieval Lit, 500-1500 CE 							
MER	211	Women in Medieval Lit, 500-1500 CE							
ENG	213	Chaucer 							
ENG	214	The Global Middle Ages 							
MER	214	The Global Middle Ages							
ENG	220	Happiness 							
ENG	221	The Renaissance 							
HIST	221	The Renaissance							
ENG	222	Renaissance Literature 							
ENG	223	Shakespeare I: Elizabethan Period 							
ENG	224	Shakespeare II: Jacobean Period 							
ENG	227	Milton 							
ENG	234	Dark Side of the Enlightenment 							
ENG	241	Romantic Poetry 							
ENG	242	Ecopoetics 							
ES	242	Ecopoetics							
ENG	245	Victorian Poetry 							
ENG	246	Victorian, Decadent, Beyond 							
CPLT	247	Arthurian Legends 							
ENG	247/	Arthurian Legends							
AMST	248	Poetics of the Body 							
ENG	248	Poetics of the Body							
ENG	249	Poetry Now 							
ENG	251	Modern Poetry 							
ENG	252	Contemp American Poetry: Unrest 							
ENG	253	Contemporary American Poetry 							
ENG	254	Louise Glück 							
ENG	257	Text and Image 							
AMST	258	Gotham: New York in Lit & Art 							
ENG	258	Gotham: New York in Lit & Art							
ENG	259	Conflict, Trauma and Narrative 							
PEAC	259	Conflict, Trauma and Narrative							
AFR	201	African-Amer Lit Tradition 							
ENG	260	African-Amer Lit Tradition							
AMST	261	Hollywood: Vietnam to Reagan 							
ENG	261	Hollywood: Vietnam to Reagan							
AMST	262	American Literature to 1865 							
ENG	262	American Literature to 1865							
ENG	264	Antiwar Literature 							
PEAC	264	Antiwar Literature							
AFR	265	African American Autobiographies 							
ENG	265	African American Autobiographies							
AMST	266	Am Lit from Civil War to 1930s 							
ENG	266	Am Lit from Civil War to 1930s							
ENG	267	American Lit: 1940's to 2000 							
AMST	268	American Literature Now 							
ENG	268	American Literature Now							
AMST	240	Rise of an American Empire 							
ENG	269	Rise of an American Empire							
ENG	270	Jewishness in U.S. Literature 							
JWST	270	Jewishness in U.S. Literature							
ENG	271	The Rise of the Novel 							
ENG	272	The 19th Century Novel 							
									
ENG	274	Diversification of US Lit, 1945-2000 							
JWST	274	Diversification of US Lit, 1945-2000							
AFR	212	Black Women Writers 							
ENG	279	Black Women Writers							
ENG	280	Poetry of Bidart 							
ENG	283	The History of 'Cabaret' 							
ENG	284	Ghost Stories 							
ENG	286	The Gay 1990s 							
ENG	287	Capitalism and Literature 							
ENG	289	London in Literature 							
ENG	290	Minorities in U.S. Comics 							
JWST	290	Minorities in U.S. Comics							
ENG	291	What Is Racial Difference? 							
AMST	292	Film Noir 							
ENG	292	Film Noir							
ENG	294	Writing AIDS, 1981-Present 							
AFR	295	The Harlem Renaissance 							
ENG	295	The Harlem Renaissance							
AMST	296	Immigration & Diaspora 							
ENG	296	Immigration & Diaspora							
AMST	281	Rainbow Republic: Am Culture 							
ENG	297	Rainbow Republic: Am Culture							
ENG	298	Jamaican Language, Lit, Music 							
AMST	299	Horror Films in America 							
ENG	299	Horror Films in America							
ENG	301	Advanced Fiction Workshop 							
ENG	302	Advanced Writing/Poetry 							
CAMS	308	Advanced Writing for TV 							
ENG	308	Advanced Writing for TV							
ENG	311	Women in Medieval Literature 							
MER	311	Women in Medieval Literature							
ENG	314	The Global Middle Ages 							
MER	314	The Global Middle Ages							
ENG	315	Adv Studies in Medieval Lit 							
ENG	316	CSPW: Public Writing on Poetry 							
ENG	317	Medieval Romance & Pol of Race 							
ENG	319	Anglophone Speculative Fiction 							
									
ENG	325	Adv Studies 16th & 17th Cent Lit 							
ENG	335	Adv Studies in 18th Cent. Lit 							
ENG	336	Jane Austen & Novels of Her Time 							
ENG	341	Siblings in Romantic Lit 							
ENG	342	Love, Sex, Romantic Poetry 							
ENG	345	Adv Studies in 19th cent. Lit 							
ENG	346	George Eliot & Her Readers 							
ENG	347	19th Century Novels 							
ENG	349	George Eliot's Novels 							
ENG	350	Research or Individual Study 							
ENG	350H	Research or Individual Study 							
ENG	351H	The Robert Garis Seminar 							
ENG	355	Advanced Studies in 20th C. Lit 							
ENG	356	Ernest Hemingway 							
ENG	357	World of Dickinson 							
ENG	358	Sapphic Modernism 							
ENG	360	Senior Thesis Research 							
ENG	370	Senior Thesis 							
ENG	382	Literary Theory 							
AMST	383	Women in Love: Am Lit, Art, Film 							
ENG	383	Women in Love: Am Lit, Art, Film							
AMST	386	Willa Cather 							
ENG	386	Willa Cather							
									
ENG	388	Trauma, Conflict & Narrative 							
PEAC	388	Trauma, Conflict & Narrative							
ENG	389	CSPW: Writing about Criticism 							
ENG	393	Tragedy: From Classical Greece 							
ENG	399H	Race, Justice, and Action 							
PHIL	399H	Race, Justice, and Action							
ES	100	Intro to Env Science & Systems 							
ES	101	Fundamentals of Envr Sci w/Lab 							
ES	102	Envir & Society: Climate Change 							
ES	105	The Philosophy of Food 							
PHIL	105	The Philosophy of Food							
ES	105Y	FYS: The Philosophy of Food 							
PHIL	105Y	FYS: The Philosophy of Food							
BISC	106	Natural History of National Parks 							
ES	106	Natural History of National Parks							
ES	107H	Antiracism and the Environment 							
PEAC	107H	Antiracism and the Environment							
ES	111	Earth Processes & Environment w/Lab 							
GEOS	101	Earth Processes & Environment w/Lab							
ES	125H	The Climate Crisis 							
PEAC	125H	The Climate Crisis							
BISC	150H	Climate Change & Agriculture 							
ES	150H	Climate Change & Agriculture							
ES	151H	The Future of Energy 							
ES	201	E, H & S Sciences w/Lab 							
GEOS	201	E, H & S Sciences w/Lab							
ES	214	Soc Cause & Conseq Env Probs 							
POL2	214	Soc Cause & Conseq Env Probs							
CAMS	219	Eco Cinema and Media 							
ES	219	Eco Cinema and Media							
ES	220	Env Limits & Conserv w/Lab 							
ECON	228	Environmental & Resource Econ 							
ES	228	Environmental & Resource Econ							
ES	233	Environmental Ethics 							
PHIL	233	Environmental Ethics							
ES	234	From Wilderness to Ruins 							
PHIL	234	From Wilderness to Ruins							
CPLT	238	The Color of Green 							
ES	238	The Color of Green							
ENG	242	Ecopoetics 							
ES	242	Ecopoetics							
BISC	247	Plant Diversity & Ecology w/Lab 							
ES	247	Plant Diversity & Ecology w/Lab							
ES	250	Research or Individual Study 							
ES	250GH	Env. Studies Reading Group 							
ES	250H	Research or Individual Study 							
ES	251	Future of Energy 							
ANTH	265	The Politics of Nature 							
ES	265	The Politics of Nature							
ARTH	267	Art & Environmental Imagination 							
ES	267	Art & Environmental Imagination							
ES	299	U.S. Environmental History 							
HIST	299	U.S. Environmental History							
ES	300	Environmental Decision-making 							
BISC	307	Ecosystem Ecology w/Lab 							
ES	307	Ecosystem Ecology w/Lab							
BISC	310	Sem: Climate Change & Marine Eco 							
ES	310	Sem: Climate Change & Marine Eco							
ES	312	Env Policy Research Seminar 							
POL2	312	Env Policy Research Seminar							
ES	325	International Environmental Law 							
POL3	325	International Environmental Law							
BISC	327	Sem: Topics in Biodiversity 							
ES	327	Sem: Topics in Biodiversity							
									
									
ES	328	Sem: Naturecultures 							
WGST	328	Sem: Naturecultures							
ES	331	Sem: Francophone Lit & Environ 							
FREN	331	Sem: Francophone Lit & Environ							
BISC	347	Adv Plant Diversity & Ecology w/Lab 							
ES	347	Adv Plant Diversity & Ecology w/Lab							
ES	350	Research or Individual Study 							
ES	350H	Research or Individual Study 							
ES	355	Thesis Research 							
ES	360	Senior Thesis Research 							
CPLT	362	CSPW: From Farm to Table to Print 							
ES	362	CSPW: From Farm to Table to Print							
ES	365	Thesis 							
ES	370	Senior Thesis 							
ES	381	U.S. Environmental Politics 							
POL1	381	U.S. Environmental Politics							
ES	399	CSPW: Env Synthesis & Communication 							
FREN	101	Beginning French I 							
FREN	102	Beginning French II 							
FREN	201	French Lang Lit & Culture I 							
FREN	202	French Lang Lit & Culture II 							
FREN	205	Lit & Film in Cultural Context 							
FREN	206	Intermediate Spoken French 							
FREN	207	Persp French Culture & Society 							
FREN	208	Women and Literary Tradition 							
									
FREN	210	Middle Ages Enlightenment 							
FREN	211	Studies in Language 							
FREN	212	Classicism to Present 							
FREN	213	French Drama 20th Century 							
FREN	214	Society & Self in 19C French Novel 							
FREN	216	Global France 							
FREN	218	Women Post-Colonial Africa 							
FREN	220	Decoding the French 							
FREN	221	Voices French Poetry 							
FREN	222	Cinema Lumière to Present 							
FREN	223	Lit Games in Contemporary Fiction 							
FREN	224	Versailles&the Age of LouisXIV 							
FREN	225	The French Press 							
FREN	227	Black Paris (in English) 							
FREN	228	Paris, CinéCity 							
FREN	229	America through French Eyes 							
AMST	231	Americans in Paris (in Eng) 							
FREN	231	Americans in Paris (in Eng)							
FREN	232	Occupation and Resistance 							
FREN	234	Re-Mapping the French Novel (Eng) 							
FREN	235	Antislavery Lit in 19th c. France (ENG) 							
PEAC	235	Antislavery Lit in 19th c. France (ENG)							
FREN	250	Research and Individual Study 							
FREN	250H	Research or Individual Study 							
FREN	278	17th and 18th C French Lit 							
FREN	303	Adv Studies 17th & 18th C 							
FREN	305	French Revolution Networks 							
FREN	306	Literature & Inhumanity 							
FREN	307	Contemporary French Novel 							
FREN	308	Contemp. Translation Studies 							
FREN	312	Decolonial Nationalisms 							
FREN	313	G.Sand: Novelist as Playwright 							
FREN	314	Cinematic Hist. post-WW II 							
FREN	319	19th-Century Literary Voyages 							
FREN	323	Liberty, Equality, Sexualities 							
FREN	324	The Belle Epoque 							
ES	331	Sem: Francophone Lit & Environ 							
FREN	331	Sem: Francophone Lit & Environ							
FREN	332	Myth & Memory Modern France 							
FREN	333	Classical Tragedy 							
FREN	334	Afr Cinema Character, Narratve 							
FREN	335	Ethics & Difference (in Eng) 							
FREN	350	Research or Individual Study 							
FREN	360	Senior Thesis Research 							
FREN	370	Senior Thesis 							
FRST	350	Research or Individual Study 							
FRST	360	Senior Thesis Research 							
FRST	370	Senior Thesis 							
ES	111	Earth Processes & Environment w/Lab 							
GEOS	101	Earth Processes & Environment w/Lab							
GEOS	102	The Dynamic Earth w/Lab 							
GEOS	200	Evolution Earth Systems + Lab 							
ES	201	E, H & S Sciences w/Lab 							
GEOS	201	E, H & S Sciences w/Lab							
GEOS	203	Earth Materials with Lab 							
GEOS	208	Oceanography 							
GEOS	210	Hydrogeology w/Lab 							
GEOS	218	Geomorphology w/Lab 							
GEOS	220	Volcanoes! 							
ASTR	223	Planet Atmospheres & Climates 							
GEOS	223	Planet Atmospheres & Climates							
GEOS	250	Research or Individual Study 							
GEOS	250G	Group Research and Group Study 							
GEOS	250H	Research or Individual Study 							
GEOS	304	Sedimentology with Laboratory 							
ASTR	303	Adv Planetary Geol & Geophys 							
GEOS	313	Adv Planetary Geol & Geophys							
GEOS	315	Environmental Geochemistry 							
GEOS	316	Paleoseismology 							
GEOS	317	Petrology of New England w/ lab 							
GEOS	318	Tectonics & Structural Geo w/Lab 							
GEOS	320	Isotope Geochemistry 							
GEOS	350	Research or Individual Study 							
GEOS	350G	Group Research and Group Study 							
GEOS	360	Senior Thesis Research 							
GEOS	370	Senior Thesis 							
GER	101	Beginning German I 							
GER	102	Beginning German II 							
GER	130	Fairy Tales&Childrens' Lit 							
GER	130Y	FYS: Fairy Tales & Childrens Lit 							
GER	201	Intermediate German I 							
GER	202	Intermediate German II 							
GER	202W	Intermediate German in Berlin 							
GER	225	Berlin, Prague, Vienna 							
GER	229	Germany in Global Context (Eng) 							
GER	231	Fairy Tales & German Culture 							
GER	234	Minorities in Germany/Austria 							
GER	236	German Short Stories 							
GER	238	Conversations About Germany Today 							
GER	239	Germany and Austria Today 							
GER	250	Research or Individual Study 							
GER	250H	Research or Individual Study 							
GER	258	Imagining Germany 							
CAMS	286	Film& Propag Nazi Germ(in Eng) 							
GER	286	Film& Propag Nazi Germ(in Eng)							
GER	325	Berlin, Prague, Vienna 							
GER	329	Germany in a Global Context 							
GER	338	Green German Literature 							
GER	350	Research or Individual Study 							
GER	350H	Research or Individual Study 							
GER	360	Senior Thesis Research 							
GER	362	CSPW: From Farm to Table to Print 							
GER	370	Senior Thesis 							
GER	385	Sem: Cultural Prod. in Berlin Republic 							
GER	386	Sem: Women in 20th c. Germany 							
GER	387	Seminar: New Media 							
GER	388	Germany, Europe, and the US 							
GER	389	Sem: Culture & Identity in Germany 							
PORT	101	Elementary Portuguese 							
PORT	102	Elementary Portuguese 							
PORT	103	Intensive Elementary Portuguese 							
PORT	203	Intensive Intermediate Portuguese 							
PORT	241	Intro to Lusophone Studies 							
PORT	250	Research or Individual Study 							
PORT	250H	Research or Individual Study 							
AFR	256	The Portuguese-Speaking World 							
PORT	256	The Portuguese-Speaking World							
PORT	266	Early Modern Iberian Lit & Culture 							
SPAN	266	Early Modern Iberian Lit & Culture							
PORT	310	Sem: Foreign Affairs- Spain & Portugal 							
SPAN	310	Sem: Foreign Affairs- Spain & Portugal							
MUS	314	Brazilian Music 							
PORT	314	Brazilian Music							
PORT	350	Research or Individual Study 							
HIST	114Y	FYS: American Hauntings 							
HIST	116Y	FYS: Vladimir Putin 							
HIST	200	Roots of the Western Tradition 							
HIST	201	Rise of the West? Eur 1789-2003 							
HIST	203	Out of Many: Amer Hist to 1877 							
HIST	204	U.S. History since 1865 							
HIST	205	Making of the Modern World 							
HIST	207	Mod Issues in Latin Am. Hist. 							
LAST	207	Mod Issues in Latin Am. Hist.							
HIST	208	Society/Culture in Medieval Europe 							
HIST	211	Spanish Rule in the New World 							
LAST	211	Spanish Rule in the New World							
HIST	212	Atlantic Revolutions & Nations 							
HIST	213	Conquest and Crusade 							
HIST	214	Medieval Italy 							
HIST	215	Gender/Nation Latin America 							
HIST	218	Dictatorship and Democracy 							
HIST	220	U.S. Consumerism 							
ENG	221	The Renaissance 							
HIST	221	The Renaissance							
HIST	222	Barbarian Kingdoms 							
HIST	228	Swords and Scandals 							
HIST	229	Alexander the Great 							
HIST	230	Greek History/Bronze Age 							
HIST	231	History of Rome 							
HIST	232	Europe 1350-1815 							
HIST	233	In Search of the Enlightenment 							
HIST	234	The Holy Roman Empire 							
HIST	240	Concrete Utopias 							
HIST	242	After Fascism 							
HIST	243	Gndr & Sexlty in 20th C. Europ 							
HIST	244	History of the American West 							
HIST	245	History of Am. Capitalism 							
HIST	246	Vikings, Icons, Mongols & Tsars 							
HIST	247	Russia Under the Romanovs 							
HIST	248	Soviet Union: Tragic Colossus 							
HIST	249	The Cold War United States 							
HIST	250	Research or Individual Study 							
HIST	250H	Research or Individual Study 							
HIST	251	Roads to Power 							
HIST	252	Modern Black Freedom Struggle 							
HIST	253	Native America 							
HIST	254	World War II United States 							
HIST	256	Colonial America 							
HIST	260	America in Age of Revolution 							
HIST	261	Civil War and the World 							
PEAC	261	Civil War and the World							
HIST	262	Political World of Hamilton 							
HIST	263	S Africa in Hist Perspective 							
PEAC	224	S Africa in Hist Perspective							
HIST	264	History of Precolonial Africa 							
HIST	265	History of Modern Africa 							
HIST	266	Indian Ocean 							
SAS	266	Indian Ocean							
HIST	267	Deep in the Heart: Am.South 							
HIST	268	Islamic Africa 							
HIST	270	Colonialism and Nationalism 							
HIST	272	Political Economy South Asia 							
HIST	273	Body Politics in South Asia 							
HIST	275	Ethnic Identities/Mod. S. Asia 							
HIST	276	The City in Modern South Asia 							
HIST	277	China and America 							
HIST	278	Reform & Revolution in China 							
HIST	279	Heresy & Religion Mid Ages 							
HIST	280	Tpcs in Chinese Commerce&Bus 							
HIST	284	Middle East in Modern History 							
HIST	285	Ottoman State/Society 1300-1923 							
REL	266	Ottoman State/Society 1300-1923							
HIST	293	Changing Constr. of Gender 							
MES	293	Changing Constr. of Gender							
ES	299	U.S. Environmental History 							
HIST	299	U.S. Environmental History							
HIST	302	Sem: WW II Memory & Myth 							
HIST	311	Sem: Revolution to Civil War 							
HIST	312	Sem: Understanding Race in USA 							
HIST	314	Sem: Fashion Politics 							
HIST	319	Sem:Fear & Violence Early Amer 							
HIST	320	Sem: History of American Food 							
HIST	321	Crime Punishment Early America 							
HIST	325	C. Iulius Caesar 							
HIST	329	Alexander the Great 							
HIST	330	Sem: Revolution & Rebellion 12th C 							
HIST	334	Sem: World Economic Orders 							
HIST	340	Sem:Blacks in US Visual Cultur 							
HIST	341	"Sem: Narrating the ""Struggle"" "							
HIST	350	Research or Individual Study 							
HIST	350H	Research or Individual Study 							
HIST	352	Sem: History of Mental Health 							
HIST	354	Sem: King-Killers 							
HIST	358	Sem: Early Commodity Circulation 							
HIST	359	Sem: Spanish World Modernity 							
HIST	360	Senior Thesis Research 							
HIST	364	Sem: Film in the Middle East 							
MES	364	Sem: Film in the Middle East							
HIST	365	Sem: African History & Culture 							
HIST	366	Sem: Greater Syria 1850-1950 							
MES	366	Sem: Greater Syria 1850-1950							
HIST	367	Indian Ocean History 							
SAS	367	Indian Ocean History							
HIST	369	Histories of Ethnic Violence 							
MES	369	Histories of Ethnic Violence							
HIST	370	Senior Thesis 							
HIST	371	Sem: Empires in China & World 							
HIST	375	Sem:Rise&Fall Span World Power 							
HIST	376	Sem: Public Health in Latin Am 							
HIST	377	Sem: The City in Latin America 							
HIST	379	Heresy &  Religion Mid Ages 							
HIST	383	Sem: Partition in South Asia 							
HIST	395	International History Seminar 							
IREC	350	Research or Individual Study 							
IREC	360	Senior Thesis Research 							
IREC	370	Senior Thesis 							
IRPS	250	Research or Individual Study 							
IRPS	350	Research or Individual Study 							
IRPS	360	Senior Thesis Research 							
IRPS	370	Senior Thesis 							
ITAS	101	Beginning Italian I 							
ITAS	102	Beginning Italian II 							
ITAS	103	Intensive Elementary Italian 							
ITAS	104Y	FYS: Cities of Italy (in Eng) 							
ITAS	123	Popular Italian Song (in Eng) 							
MUS	123	Popular Italian Song (in Eng)							
ITAS	201	Intermediate Italian I 							
ITAS	202	Intermediate Italian II 							
ITAS	202W	Intermediate Italian in Rome 							
ITAS	203	Intensive Intermediate Italian 2 							
ITAS	209	Jewish Italian Literature (Eng) 							
JWST	211	Jewish Italian Literature (Eng)							
ITAS	210	Queer Italy 							
PEAC	210	Queer Italy							
CAMS	224	Italian Women Directors (Eng) 							
ITAS	212	Italian Women Directors (Eng)							
ITAS	220	Landscape of Italian Poetry (ENG) 							
ITAS	250	Individual Study							
ITAS	250H	Individual Study							
ITAS	261	Italian Cinema (in English) 							
ITAS	263	Dante (in English) 							
MER	263	Dante (in English)							
ITAS	270	Italy in the 21st Century 							
ITAS	271	Const of Italy as a Nation 							
ITAS	272	Small Books, Big Ideas (in Eng) 							
ITAS	273	Italy in the 1960s 							
ITAS	274	Women in Love 							
ITAS	310	Fascism and Resistance in Italy 							
ITAS	315	Italian Mysteries 							
ITAS	320	Landscape of Italian Poetry 							
ITAS	324	The Literature of Rights 							
ITAS	349	Sem: The Function of Narrative 							
ITAS	350	Research or Individual Study 							
ITAS	360	Senior Thesis Research 							
ITAS	370	Senior Thesis 							
JPN	101	Beginning Japanese I 							
JPN	102	Beginning Japanese II 							
JPN	201	Intermediate Japanese I 							
JPN	202	Intermediate Japanese II 							
JPN	231	Selected Readings Adv Japanese I 							
JPN	232	Advanced Readings in Japanese II 							
JPN	250	Research or Individual Study 							
JPN	250H	Research or Individual Study 							
JPN	251	Jpn Lit from Myth to Manga (Eng) 							
THST	251	Jpn Lit from Myth to Manga (Eng)							
JPN	252	Supernatural Japan (in Eng) 							
JPN	280	Japanese Pop Culture 							
JPN	290	Geisha, Samurai, Tokyo 							
JPN	308	Adv. Japanese Fiction & Essays 							
JPN	309	Adv Japanese-Contemp Soc Sci 							
JPN	314	Contemporary Japanese Narrative (Eng) 							
JPN	350	Research or Individual Study 							
JPN	350H	Research or Individual Study 							
JPN	352	Sem: Postwar Japan (Eng) 							
JPN	356	Sem: Hauntings in Modern Japan 							
JPN	360	Senior Thesis Research 							
JPN	370	Senior Thesis 							
JWST	101	Israeli Cinema 							
JWST	102	Introduction to Jewish Studies 							
REL	102	Introduction to Jewish Studies							
JWST	104	Study of Hebrew Bible/Old Test 							
REL	104	Study of Hebrew Bible/Old Test							
JWST	201	Bible and Popular Culture 							
REL	201	Bible and Popular Culture							
JWST	209	The Bible & Film 							
REL	209	The Bible & Film							
ITAS	209	Jewish Italian Literature (Eng) 							
JWST	211	Jewish Italian Literature (Eng)							
CAMS	233	American Jews and the Media 							
JWST	233	American Jews and the Media							
JWST	245	The Holocaust & the Nazi State 							
REL	245	The Holocaust & the Nazi State							
JWST	250	Research or Individual Study 							
JWST	250H	Research or Individual Study 							
ENG	270	Jewishness in U.S. Literature 							
JWST	270	Jewishness in U.S. Literature							
ENG	274	Diversification of US Lit, 1945-2000 							
JWST	274	Diversification of US Lit, 1945-2000							
JWST	277	Jewish Women Writers of Lat Am 							
SPAN	277	Jewish Women Writers of Lat Am							
ENG	290	Minorities in U.S. Comics 							
JWST	290	Minorities in U.S. Comics							
JWST	344	Monuments & the Sacred 							
REL	344	Monuments & the Sacred							
CPLT	345	Representing the Holocaust 							
JWST	345	Representing the Holocaust							
JWST	350	Research or Individual Study 							
JWST	350H	Research or Individual Study 							
JWST	360	Senior Thesis Research 							
JWST	370	Senior Thesis 							
