MES	367	Seminar: Muslim Travelers 							
REL	367	Seminar: Muslim Travelers							
ARAB	368	Writing Islamic History 							
REL	368	Writing Islamic History							
REL	370	Senior Thesis 							
REL	380	Sem:Adv Topics in the Study of Religion 							
RUSS	101	Elementary Russian I 							
RUSS	102	Elementary Russian II 							
RUSS	201	Intermediate Russian I 							
RUSS	202	Intermediate Russian II 							
RUSS	203W	Russian in Moscow 							
RUSS	250	Research or Individual Study 							
RUSS	250H	Research or Individual Study 							
RUSS	251	Russ Lit in Trans-19th Century 							
RUSS	255	Russian & Soviet Film (in Eng) 							
RUSS	272	Ideology & the Russian Novel 							
RUSS	276	Fedor Dostoevsky 							
RUSS	277	Tolstoy: Russia's Ecclesiast (Eng) 							
RUSS	286	Vladimir Nabokov (in Eng) 							
RUSS	301	Tpc: Moscow 							
RUSS	302	Adv Russ. II: Children & Laughter 							
RUSS	303W	Russian In Moscow 							
RUSS	305	St. Petersburg 							
RUSS	306	Comedy Blockbusters 							
RUSS	333H	19C Russian Narrative Poetry 							
RUSS	350	Research or Individual Study 							
RUSS	350H	Research or Individual Study 							
RUSS	355H	Russian Film (in Russian) 							
RUSS	360	Senior Thesis Research 							
RUSS	370	Senior Thesis 							
RUSS	376H	Fedor Dostoevsky 							
RUSS	377H	Tolstoy's Short Fiction (Russ) 							
RUSS	378H	Chekhov Short Stories 							
RUSS	386H	Vladimir Nabokov (in Russ) 							
RAST	222	Firebird! Russian Arts 							
RAST	322	Firebird! Russian Arts 							
RAST	350	Research or Individual Study 							
RAST	360	Senior Thesis Research 							
RAST	370	Senior Thesis 							
SOC	102	Soc Perspective: Intro to Soc 							
SOC	103	Criminal Justice Systems 							
SOC	105	Doing Sociology Real World 							
SOC	108	Thinking Global: Intro Sociology 							
SOC	137	Reading Sociology 							
SOC	138	Intro Soc: Deviance & Conformity 							
SOC	150	The Individual and Society 							
ECON	103	Intro Prob & Stat Methods 							
SOC	190	Intro Prob & Stat Methods							
SOC	200	Sociological Theory: A Critical History 							
SOC	201	Critical Theory 							
SOC	202	Human Rights in Global Context 							
SOC	204	Social Problems 							
SOC	205	Mod Families & Social Inequalities 							
WGST	211	Mod Families & Social Inequalities							
SOC	206	Muslims in the West 							
EDUC	207	Schools and Society 							
PEAC	207/	Schools and Society							
SOC	208	Technology: Progress/Pwr/Probs 							
PEAC	219	Social Inequality 							
SOC	209	Social Inequality							
SOC	210	Social Movements Global 							
SOC	211	Intro to Criminology 							
SOC	212	Marriage and the Family 							
SOC	213	Organizations and Society 							
SOC	214	Medicine as a Profession & Vocation 							
AMST	220	Liberty and Morality 							
SOC	220	Liberty and Morality							
AMST	225	Urban Studies and Policy 							
SOC	225	Urban Studies and Policy							
SOC	226	Building Community 							
SAS	232	South Asian Diasporas 							
SOC	232	South Asian Diasporas							
AMST	241	A Nation in Therapy 							
SOC	241	A Nation in Therapy							
AMST	246	How Immigration is Changing the US and the World 							
SOC	246	How Immigration is Changing the US and the World							
SOC	250	Research or Independent Study 							
AMST	251	Racial Regimes in US & Beyond 							
SOC	251	Racial Regimes in US & Beyond							
SOC	252	Emotions and Society 							
SOC	260	Dissent & Freedom of Expression 							
SOC	290	Methods of Social Research 							
SOC	302	Sem: Human Rights / Freedom 							
SOC	304	Sem: Modernity & Social Change 							
SOC	306	Sem: Women Leaders at Work 							
WGST	306	Sem: Women Leaders at Work							
EDUC	308	Seminar: Children in Society 							
SOC	308	Seminar: Children in Society							
SOC	309	Nations in Global Perspective 							
AFR	310	Sem: Reading DuBois 							
SOC	310	Sem: Reading DuBois							
SOC	311	Sem: Family and Gender Studies 							
WGST	311	Sem: Family and Gender Studies							
EDUC	321	Sem: Global Social Theory 							
PEAC	312/	Sem: Global Social Theory							
SOC	314	Med Sociol & Soc Epidemiology 							
SOC	315	Intersectionality at Work 							
SOC	317	CSPW: Crime Justice in America 							
SOC	318	Punishment 							
SOC	320	Technology, Society & the Future 							
SOC	322	Sem: Contemporary Reproduction 							
WGST	322	Sem: Contemporary Reproduction							
SOC	334	Consumer Culture 							
AMST	348	Conservatism in America 							
SOC	348	Conservatism in America							
SOC	350	Research or Individual Study 							
SOC	350H	Research or Individual Study 							
SOC	360	Senior Thesis Research 							
SOC	370	Senior Thesis 							
REL	206	The Hindu Worlds 							
SAS	206	The Hindu Worlds							
REL	281	Sacred Arts of South Asia 							
SAS	211	Sacred Arts of South Asia							
PEAC	225	Gandhi in His Indian Contexts 							
SAS	225	Gandhi in His Indian Contexts							
SAS	232	South Asian Diasporas 							
SOC	232	South Asian Diasporas							
ANTH	237	Ethnography in/of South Asia 							
SAS	237	Ethnography in/of South Asia							
ARTH	239	Art & Architecture of South Asia 							
SAS	239	Art & Architecture of South Asia							
REL	241	Courtesans in South Asia 							
SAS	241	Courtesans in South Asia							
SAS	242	South Asian Diaspora Voices 							
CAMS	243	Love in Indian Cinema 							
REL	223/	Love in Indian Cinema							
SAS	250	Research or Individual Study 							
SAS	250H	Research or Individual Study 							
REL	251	Religions in South Asia 							
SAS	251	Religions in South Asia							
HIST	266	Indian Ocean 							
SAS	266	Indian Ocean							
SAS	283	Partition in South Asia 							
REL	301	Sem: Religion in Modern S.Asia 							
SAS	301	Sem: Religion in Modern S.Asia							
REL	302	Narratives from South Asia 							
SAS	302	Narratives from South Asia							
REL	303	Sem: Models of Relig Pluralism 							
SAS	303	Sem: Models of Relig Pluralism							
SAS	350	Research or Individual Study 							
SAS	350H	Research or Individual Study 							
SAS	360	Senior Thesis Research 							
HIST	367	Indian Ocean History 							
SAS	367	Indian Ocean History							
SAS	370	Senior Thesis 							
SPAN	101	Elementary Spanish I 							
SPAN	102	Elementary Spanish II 							
SPAN	201	Intermediate Spanish I 							
SPAN	202	Intermediate Spanish II 							
SPAN	241	Spanish Around the World 							
SPAN	243	Spanish for Heritage Learners 							
SPAN	244	Spain in the US: Past & Future 							
SPAN	246	Spanish Through Theatre 							
SPAN	247	Colonial Andes 							
MER	248	Cordoba: City and Myth 							
SPAN	248	Cordoba: City and Myth							
SPAN	250	Research or Individual Study 							
SPAN	250H	Research or Individual Study 							
SPAN	251	Youth in Argentine Fiction & Film 							
SPAN	252	The Making of Spain 							
SPAN	253	Latin American Short Story 							
SPAN	257	Contemporary Latin Amer Poetry 							
SPAN	258H	Barcelona and Modernity 							
SPAN	263	Women's Art & Activism, Latin Am 							
SPAN	265	Latin American Cinema 							
PORT	266	Early Modern Iberian Lit & Culture 							
SPAN	266	Early Modern Iberian Lit & Culture							
SPAN	269	The Caribbean Experience 							
LING	270	Spanish in the United States 							
SPAN	270	Spanish in the United States							
SPAN	272	Understanding Modern Spain 							
LAST	273	Latin American Civilization 							
SPAN	273	Latin American Civilization							
LAST	275	Making of Modern Lat Am Culture 							
SPAN	275	Making of Modern Lat Am Culture							
JWST	277	Jewish Women Writers of Lat Am 							
SPAN	277	Jewish Women Writers of Lat Am							
SPAN	278	Writing Women: Earl-Mod. Spain 							
SPAN	279	Female Fashion Colonial Lat Am 							
LAST	287	Women Poets of Spain & Latin America 							
SPAN	287	Women Poets of Spain & Latin America							
SPAN	291	Women in Pre-Hisp & Colonial Lat Am 							
SPAN	293	19th Century Latin America 							
SPAN	299	Affect and Emotions 							
SPAN	301	Sem: New Argentine Cinema 							
SPAN	302	Sem: Don Quijote in the 21st C. 							
SPAN	303	Sem: Argentine Women Filmmakers 							
SPAN	305	Sem: Hispanic Lit in US 							
SPAN	307	Sem: Clothing/Naked Col Lat Amer 							
SPAN	308	Sem: Masculinities Med/Ren Spain 							
SPAN	309	Sem: Cuban Lit and Cul 							
PORT	310	Sem: Foreign Affairs- Spain & Portugal 							
SPAN	310	Sem: Foreign Affairs- Spain & Portugal							
SPAN	311	Sem: Sor Juana 							
LAST	317	Sem: Intermedial Pleasures 							
SPAN	317	Sem: Intermedial Pleasures							
SPAN	318	Sem: Love & Desire Early Span Lit 							
SPAN	319	Sem: Creative Writing in Spanish 							
SPAN	322	Sem: True Stories of Spain 							
SPAN	323	Sem: Modern Mexico 							
SPAN	324	Sem:Avantgard &Mdrnty in Spain 							
SPAN	325	Sem: Food in Latin Am Lit & Culture 							
SPAN	329	Sem: Chile, Lit & the Arts 							
SPAN	335	Sem: Asia in Latin America 							
SPAN	344	Sem: Spain in the US: Past & Future 							
SPAN	350	Research or Individual Study 							
SPAN	350H	Research or Individual Study 							
SPAN	360	Senior Thesis Research 							
SPAN	370	Senior Thesis 							
JWST	377	Jewish Women Writers of Lat Am 							
SPAN	377	Jewish Women Writers of Lat Am							
QR	150	Intro Data Literacy: Everyday Apps 							
STAT	150	Intro Data Literacy: Everyday Apps							
STAT	160	Fundamentals of Statistics 							
STAT	218	Intro Stats and Data Analysis 							
STAT	219	Spatial Statistics 							
MATH	220	Probability 							
STAT	220	Probability							
STAT	221	Statistical Inference 							
STAT	228	Multivariate Data Analysis 							
STAT	250	Research or Individual Study 							
QR	260	Appl Data Analysis & Stat Inference 							
STAT	260	Appl Data Analysis & Stat Inference							
QR	309	Causal Inference 							
STAT	309	Causal Inference							
STAT	318	Regression and Stat Models 							
STAT	350	Research or Individual Study 							
ARTS	105	Drawing I 							
ARTS	108	Photography I 							
CAMS	138	Photography I							
ARTS	109	Basic 2-D Design 							
ARTS	112	Introduction to Book Studies 							
ARTS	113	Basic 3-D Design 							
ARTS	165	Intro to Moving Image 							
CAMS	135	Intro to Moving Image							
ARTS	207	Sculpture I 							
ARTS	208	Photo II: Digital/Analog Rift 							
CAMS	238	Photo II: Digital/Analog Rift							
ARTS	216	Spatial Investigations 							
ARTS	217	Life Drawing 							
ARTS	218	Painting I 							
ARTS	219	Litho/Screenprint 							
ARTS	220	Print Methods: Intaglio/Relief 							
ARTS	221	Digital Imaging 							
CAMS	239	Digital Imaging							
ARTS	222	Print Methods: Typography/Book 							
ARTS	223	Alternative Print Methods 							
ARTS	250	Research or Individual Study 							
ARTS	250H	Research or Individual Study 							
ARTS	255	Dynamic Interface Design 							
CAMS	255	Dynamic Interface Design							
ARTS	260	Moving Image Studio 							
CAMS	230	Moving Image Studio							
ARTS	265	Intermed Video Production 							
CAMS	235	Intermed Video Production							
ARTS	307	Advanced Sculpture 							
ARTS	308	Photography III 							
CAMS	338	Photography III							
ARTS	313	Virtual Form 							
CAMS	313	Virtual Form							
ARTS	314	Advanced Drawing 							
ARTS	315	Advanced Painting 							
ARTS	317H	Advanced Independent Projects 							
ARTS	318H	Advanced Independent Projects 							
ARTS	321	Advanced New Media 							
CAMS	321	Advanced New Media							
ARTS	322	Advanced Print Concepts 							
ARTS	323	Advanced Graphic Projects 							
ARTS	336	Music, Drawing, & Architecture 							
MUS	336	Music, Drawing, & Architecture							
ARTS	350	Research or Individual Study 							
ARTS	350H	Research or Individual Study 							
ARTS	360	Senior Thesis Research 							
ARTS	365	Advanced Video Production 							
CAMS	335	Advanced Video Production							
ARTS	366	Advanced Digital Projects 							
CAMS	366	Advanced Digital Projects							
ARTS	370	Senior Thesis 							
THST	101	Can We Have An Argument? 							
THST	101Y	FYS: Can We Have An Argument? 							
THST	104	Experience On and Off Stage 							
THST	106	Speaking Truth to Power 							
THST	106Y	FYS: Speaking Truth to Power 							
THST	109	Design Expressions 							
THST	155H	Improvisation: Craft of Play 							
THST	200	Trailblazing Women of Am. Comedy 							
THST	204	Acting l 							
THST	206	Directing & Dramaturgy 							
THST	207	Stagecraft for Performance 							
THST	209	Scenic Design 							
THST	212	Women, Center Stage 							
THST	214H	Voice & Movement for Actors 							
THST	215	Twenty Plays, Twenty Years 							
THST	221	The Art of Playwriting 							
THST	222	Costume Design 							
THST	245	Theatrical Criticism 							
THST	250	Res,Indep Study, Prod Apprntc 							
THST	250G	Research or Group Study 							
THST	250H	Research or Individual Study 							
JPN	251	Jpn Lit from Myth to Manga (Eng) 							
THST	251	Jpn Lit from Myth to Manga (Eng)							
THST	276	Storytelling Through Cabaret 							
THST	300	The Art of Lighting Design 							
THST	305	Acting II: Advanced Scene Study 							
THST	306	The Directors Art 							
THST	310	Acting for the Camera 							
THST	315	Acting Shakespeare 							
THST	321	The Art of Playwriting 							
THST	345	Practicum: Theatre Production 							
THST	350	Research or Individual Study 							
THST	350G	Research or Group Study 							
THST	350H	Research or Individual Study 							
THST	355	Devising Theatre Performance 							
THST	360	Senior Thesis Research 							
THST	370	Senior Thesis 							
WGST	100Y	FYS: Body. Reproduction to Fashion 							
EDUC	103Y	FYS: Lessons of Childhood 							
WGST	102Y	FYS: Lessons of Childhood							
WGST	108	Social Construction of Inequalities 							
WGST	120	Intro to Women's & Gender Studies 							
WGST	121	Reading Elvis Presley 							
WGST	205	Love and Intimacy 							
SOC	205	Mod Families & Social Inequalities 							
WGST	211	Mod Families & Social Inequalities							
WGST	214	Women and Health 							
WGST	215	Gender Equality & Sexualities 							
WGST	216	Woman and Popular Culture 							
EDUC	217	Growing Up Gendered 							
WGST	217	Growing Up Gendered							
WGST	218	Stage Left 							
WGST	219	Gender in the Workplace 							
WGST	220	Am Health Care Hist: Gender, Race, Class 							
PEAC	201	Gender, Race & Carceral State 							
WGST	221	Gender, Race & Carceral State							
WGST	222	Gender & Sexuality Cont Amer 							
CAMS	240	Gendering the Bronze Screen 							
WGST	223	Gendering the Bronze Screen							
WGST	224	Feminist Methods 							
WGST	225	Politics and Sexuality 							
WGST	226	The Body 							
WGST	230	Gender and Technologies 							
PEAC	240	U.S. Public Health 							
WGST	240	U.S. Public Health							
WGST	245	Romance Films and Feminist Theories 							
CAMS	241	Asian/American Women in Film 							
WGST	249	Asian/American Women in Film							
WGST	250	Research or Individual Study 							
WGST	250H	Research or Individual Study 							
WGST	255	Transnational Perspectives 							
WGST	260	Critical Public Health 							
AMST	274	Gender & Race in Westerns 							
WGST	274	Gender & Race in Westerns							
WGST	296	Women & Economic Inequality 							
WGST	302	Global Health / Env. Crisis 							
WGST	305	"Sem: Rep of Women, Natives & ""Others"" "							
SOC	306	Sem: Women Leaders at Work 							
WGST	306	Sem: Women Leaders at Work							
WGST	307	Sem: Techno-Orientalism 							
WGST	310	Health Activism 							
SOC	311	Sem: Family and Gender Studies 							
WGST	311	Sem: Family and Gender Studies							
WGST	313	Fieldwork in Women's Studies 							
WGST	314	Sem: Transnational Feminisms 							
WGST	320	Sem: Race, Gender, and Science 							
SOC	322	Sem: Contemporary Reproduction 							
WGST	322	Sem: Contemporary Reproduction							
WGST	325	Asian Feminisms 							
WGST	326	Sem: Crossing the Border(s) 							
ES	328	Sem: Naturecultures 							
WGST	328	Sem: Naturecultures							
WGST	341	Sem: Anti-Carceral Feminism 							
WGST	350	Research or Individual Study 							
WGST	350H	Research or Individual Study 							
WGST	360	Senior Thesis Research 							
WGST	370	Senior Thesis 							
